id,nom,prénom,date de naissance,adresse rue,adresse code postal,adresse localité,genre
307,Demir,Noam,1995-10-25,4 Boulevard Élysée Reclus,13004.0,Marseille,M
308,Mokrani,Raphaël,1995-04-10,14 Cours Gambetta,13001.0,Marseille,M
309,Perrot,Sofia,1947-12-10,8 Rue du Colonel Jean-Baptiste Pétré,13001.0,Marseille,F
310,Martin,Zoé,1948-01-31,9 Impasse du Trémount,13800.0,Istres,F
311,Dias,Miguel,1958-05-28,4 Rue du Lacydon,13002.0,Marseille,M
312,Pérez,Noam,1965-08-24,7 Rue du Petit Chemin d'Aix,13120.0,Gardanne,M
313,Garcia,Noam,1985-02-26,30 Grand'Rue,13012.0,Marseille,M
314,Dubois,Tiago,1960-07-22,104 Avenue de Hambourg,13008.0,Marseille,M
315,Abdou,Ilyes,1984-12-12,6 Ancien Chemin de Château Gombert,13013.0,Marseille,M
316,Traoré,David,1960-01-05,3 Cours Gambetta,13001.0,Marseille,M
317,Gonzalez,Lucas,1959-12-10,27 Cours Gambetta,13001.0,Marseille,M
318,Morel,Manon,1983-11-15,275 Rue d'Endoume,13007.0,Marseille,F
319,Belkacem,Marco,1991-03-17,18 Cours Gambetta,13001.0,Marseille,M
320,Ndiaye,Miguel,1985-01-13,13 Cours Gambetta,13001.0,Marseille,M
321,Abdou,Sergio,1963-07-10,336 Boulevard Pont de Peton,13120.0,Gardanne,M
322,Santoni,Enzo,1972-12-20,100 Avenue Jules Cantini,13008.0,Marseille,M
323,Ndiaye,Youssouf,1997-11-27,397 Corniche du Président John Fitzgerald Kennedy,13007.0,Marseille,M
324,Silva,Camille,1961-08-13,95 Rue d'Endoume,13007.0,Marseille,F
325,Martin,Marco,1967-12-23,1 Rue des Chaudronniers,13100.0,Aix-en-Provence,M
326,Diallo,Lina,1952-05-29,11 Lotissement L'Escaillon,13320.0,Bouc-Bel-Air,F
327,Santoni,Hagop,1969-04-08,63 Cours Gambetta,13001.0,Marseille,M
328,Perrot,Aïssatou,1958-11-01,54 Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
329,Arnaud,Ibrahima,1950-03-14,47 Boulevard Aristide Briand,13100.0,Aix-en-Provence,M
330,Fernandez,Saïd,1987-11-15,11 Cours Gambetta,13001.0,Marseille,M
331,Diallo,Clara,1993-08-27,41 Cours Gambetta,13001.0,Marseille,F
332,Dubois,Gabriel,1964-11-02,25 Cours d'Estienne d'Orves,13001.0,Marseille,M
333,Ziane,Youssef,1994-03-22,818 L Audience Zi Secteur 81,13270.0,Fos-sur-Mer,M
334,Öztürk,Ana,1999-03-16,106 Avenue du Vent des Dames,13800.0,Istres,F
335,Garcia,Raphaël,1954-05-14,35 Rue Pavillon,13001.0,Marseille,M
336,Kassabian,Léa,1952-09-12,16 Quai Marceau,13500.0,Martigues,F
337,Belkacem,Eli,1962-05-10,6 Rue Etienne Maury,13700.0,Marignane,M
338,Fernandez,Ahmed,1964-04-13,95 Rue d'Endoume,13007.0,Marseille,M
339,Ferreira,Junior,1945-06-04,14 Cours Aristide Briand,13500.0,Martigues,M
340,Gonzalez,Noah,1965-08-11,49 Boulevard Aristide Briand,13100.0,Aix-en-Provence,M
341,Ricci,Manon,1958-06-29,10 Quai Poterne,13500.0,Martigues,F
342,Alvarez,Camille,1946-06-21,24 Rue Alphonse de Lamartine,13500.0,Martigues,F
343,Perrot,Youssouf,1951-11-11,7 Rue Victor Leydet,13100.0,Aix-en-Provence,M
344,Attal,Karim,1961-01-26,5 Place Sadi-Carnot,13002.0,Marseille,M
345,Santos,Maria,1947-10-19,296 Rue d'Endoume,13007.0,Marseille,F
346,Diallo,Raphaël,1993-12-21,4 Rue du Lacydon,13002.0,Marseille,M
347,Leroux,Mathis,1951-04-26,18 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
348,Silva,Junior,2000-07-08,26 Cours Gambetta,13001.0,Marseille,M
349,Benali,Sergio,1949-05-08,57 Cours Gambetta,13001.0,Marseille,M
350,Arnaud,Anahid,1959-11-23,15 Avenue du 8 Mai 1945,13700.0,Marignane,F
351,Bonnet,Lola,1979-03-03,55 Les cadestraux Route nationale 113,13127.0,Vitrolles,F
352,Konaté,Léa,1965-02-08,1 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
353,Bedrossian,Ava,1948-05-22,1 Allée Philippine,13012.0,Marseille,F
354,Youssouf,Inès,1982-07-19,35 Cours Gambetta,13001.0,Marseille,F
355,Dias,Yasmina,1968-08-29,50 Voie Ariane,13600.0,La Ciotat,F
356,Aït Ali,Léa,1983-12-31,9 Parc Beaulieu,13700.0,Marignane,F
357,Diallo,Rui,1985-02-11,112 Chemin de Méjean,13820.0,Ensuès-la-Redonne,M
358,Ricci,Tiago,1975-01-28,3 Impasse du Trémount,13800.0,Istres,M
359,Morel,Rania,1986-08-16,16 Rue Laurent Fauchier,13100.0,Aix-en-Provence,F
360,Attal,Armen,1987-10-09,131 Rue d'Endoume,13007.0,Marseille,M
361,Garcia,Idriss,1968-05-12,124 Traverse de Notre-Dame-de-Consolation,13013.0,Marseille,M
362,Attal,Camille,1992-07-13,222-225 Résidence Castors Isabella,13240.0,Septèmes-les-Vallons,F
363,Martin,Hugo,1989-10-21,2990 Avenue Thiers,13320.0,Bouc Bel Air,M
364,Bernard,Mathis,2000-03-29,349 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,M
365,Silva,Rayan,1979-06-20,14 Impasse du Trélus,13800.0,Istres,M
366,Bernard,Élise,1979-02-08,12 Rue Richard Virenque,13700.0,Marignane,F
367,Fernandez,Zoé,1968-11-22,1 Rue des Chaudronniers,13100.0,Aix-en-Provence,F
368,Belkacem,Manon,1964-10-01,17 Rue des Bouteilles,13100.0,Aix-en-Provence,F
369,Arnaud,Louis,1962-05-01,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
370,Garcia,Lina,1951-04-29,3 Allée des Lilas,13100.0,Aix-en-Provence,F
371,Morel,Lucas,1984-07-28,3 Rue Goudard,13005.0,Marseille,M
372,Martin,Awa,1961-06-04,57 Cours Gambetta,13001.0,Marseille,F
373,Dias,Idriss,1984-02-20,34 Rue Savorgnan de Brazza,13700.0,Marignane,M
374,Garcia,Lucie,1950-12-19,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
375,Diop,Tiago,1978-02-11,366 Rue d'Endoume,13007.0,Marseille,M
376,Bonnet,Tom,1949-02-28,14 Allée du Groupe Manouchian,13127.0,Vitrolles,M
377,Dias,Lola,1952-07-03,124 Traverse de Notre-Dame-de-Consolation,13013.0,Marseille,F
378,Casabianca,Marco,1981-12-01,10 Avenue Guynemer,13700.0,Marignane,M
379,Elbaz,Lucie,1991-09-24,129 Avenue Baptistin Raphael,13240.0,Septèmes-les-Vallons,F
380,Pérez,Manon,1957-12-02,34 Cours Gambetta,13001.0,Marseille,F
381,Giraud,Giulia,1977-08-26,5 Impasse de l'Adré,13800.0,Istres,F
382,Giraud,Enzo,1972-07-12,35 Rue Pavillon,13001.0,Marseille,M
383,Martin,Junior,1952-03-03,3 Quai Poterne,13500.0,Martigues,M
384,Martin,Gabriel,1993-12-12,34 Quai du Port,13002.0,Marseille,M
385,Benkhelifa,Zoé,1955-02-10,41 Cours Gambetta,13001.0,Marseille,F
386,Derderian,Mathis,1950-12-15,3 Allée des Lilas,13100.0,Aix-en-Provence,M
387,Diop,Saïd,1962-09-10,19 Rue Monclar,13100.0,Aix-en-Provence,M
388,Ndiaye,Camille,1983-05-15,4 Rue du Lacydon,13002.0,Marseille,F
389,Rossi,Ahmed,1962-01-22,338 Rue d'Endoume,13007.0,Marseille,M
390,Ndiaye,Miguel,1996-03-11,7 Rue Bouèno Carrièro,13100.0,Aix-en-Provence,M
391,Bensaïd,Mathis,1994-10-07,9 Rue des Chapeliers,13090.0,Aix-en-Provence,M
392,Benali,Rayan,1951-10-17,2 Boulevard Carnot,13120.0,Gardanne,M
393,Gonzalez,Léa,1955-04-21,14 Boulevard Jules Bernard Verger,13013.0,Marseille,F
394,Bonnet,Ana,1973-07-07,12 Place du Marché des Capucins,13001.0,Marseille,F
395,Benali,Inès,1991-10-24,3 Rue de Bédarrides,13100.0,Aix-en-Provence,F
396,Garcia,Louis,1947-11-19,4 Rue des Bagniers,13090.0,Aix-en-Provence,M
397,Dubois,Antoine,1988-11-12,83 Place de la Ferrage,13300.0,Salon-de-Provence,M
398,Perrot,Lucas,1980-10-27,5 Avenue Victor Hugo,13600.0,La Ciotat,M
399,Rossi,Lucas,1976-02-06,9 Rue Chabrier,13100.0,Aix-en-Provence,M
400,Belkacem,Luca,1980-04-21,131 Rue d'Endoume,13007.0,Marseille,M
401,Bonnet,Sergio,1974-01-02,1 Rue Reine Élisabeth Von Wittelbach,13001.0,Marseille,M
402,Benali,Samuel,1989-10-31,14 Rue de la République,13500.0,Martigues,M
403,Giraud,Zoé,1998-02-18,7 Boulevard Bontemps,13120.0,Gardanne,F
404,Rossi,Matteo,1956-06-21,55 Les cadestraux D113,13127.0,Vitrolles,M
405,Öztürk,Imane,1991-11-18,36 Impasse des Usines,13016.0,Marseille,F
406,Martin,Lucas,1971-11-01,4 Allée Levant Dré,13127.0,Vitrolles,M
407,Karamanoukian,Eli,1991-06-21,24 Boulevard du Roi René,13100.0,Aix-en-Provence,M
408,Diallo,Noah,1974-03-21,4 Allée Levant Dré,13127.0,Vitrolles,M
409,Santos,Cheikh,1959-08-14,43 Cours Gambetta,13001.0,Marseille,M
410,Fabre,Mariam,1945-12-07,503 Route de Calas,13170.0,Les Pennes-Mirabeau,F
411,Benali,Enzo,1963-10-08,158 Boulevard de Sainte-Marguerite,13009.0,Marseille,M
412,Aït Ali,Raphaël,1998-02-06,8 bis Rue des Bagniers,13090.0,Aix-en-Provence,M
413,Martin,Mamadou,1952-07-30,3 Traverse du Mont de Piété,13001.0,Marseille,M
414,Santoni,Amina,1951-07-09,20 Allée des Alpilles,13380.0,Plan-de-Cuques,F
415,Girard,Awa,1984-09-15,53 Allée Raoul Dufy,13120.0,Gardanne,F
416,Bedrossian,Ahmed,1976-02-11,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
417,Haddad,Walid,1989-01-23,3 Cours Gambetta,13001.0,Marseille,M
418,Derderian,Luca,1983-10-04,29 Cours Gambetta,13001.0,Marseille,M
419,Demir,Maria,1974-07-16,3 Rue de Bédarrides,13100.0,Aix-en-Provence,F
420,Silva,Karim,1981-12-11,1 Avenue Jules Cantini,13006.0,Marseille,M
421,Abdou,Lucas,1994-12-08,134 Rue d'Endoume,13007.0,Marseille,M
422,Garcia,Aïcha,1989-05-08,334 Rue des Pâtres,13300.0,Salon-de-Provence,F
423,Diallo,Hugo,1956-04-03,17 Rue Pastoret,13006.0,Marseille,M
424,Haddad,Lina,1946-08-15,322 Avenue de Mazargues,13008.0,Marseille,F
425,Attal,Léa,1957-01-17,69 Cours Gambetta,13001.0,Marseille,F
426,Ricci,Inès,1962-10-01,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
427,Bensaïd,Ibrahima,1944-10-04,30 Rue de la Tarasque,13300.0,Salon-de-Provence,M
428,Pérez,Jade,1967-01-26,17 Cours Gambetta,13001.0,Marseille,F
429,Konaté,Sergio,1951-03-07,53 Boulevard Carnot,13120.0,Gardanne,M
430,Silva,Kenza,1989-01-31,121 Boulevard Beaurivage,13600.0,La Ciotat,F
431,Mokrani,Sofia,1968-03-21,71 Rue d'Endoume,13007.0,Marseille,F
432,Derderian,Tiago,1966-04-19,31 Rue Goudard,13005.0,Marseille,M
433,Diallo,Zoé,1978-05-22,15 Cours Gambetta,13001.0,Marseille,F
434,Abdou,Ibrahima,1988-03-24,8 Cours Gambetta,13001.0,Marseille,M
435,Ricci,Hugo,1996-05-15,97 Chemin de la Farigoule,13420.0,Gémenos,M
436,Martin,Sergio,1969-10-18,59 Rue d'Endoume,13007.0,Marseille,M
437,Gonzalez,Noa,1977-08-06,322 Avenue de Mazargues,13008.0,Marseille,F
438,Diallo,Luca,1984-07-20,33 Cours Gambetta,13001.0,Marseille,M
439,Bonnet,Walid,1944-12-29,9 Cours Gambetta,13001.0,Marseille,M
440,Karamanoukian,Ahmed,1946-12-07,8 Cours Gambetta,13001.0,Marseille,M
441,Benali,Lina,1959-09-10,42 Cours Julien,13006.0,Marseille,F
442,Pérez,David,1966-04-08,112 Avenue de Hambourg,13008.0,Marseille,M
443,Gonzalez,Jade,1963-08-25,151 Rue d'Endoume,13007.0,Marseille,F
444,Giraud,Lina,1962-01-28,82 Avenue de la Madrague de Montredon,13008.0,Marseille,F
445,Haddad,Théo,1964-10-17,15 Cours Gambetta,13001.0,Marseille,M
446,Attal,Lucie,1995-05-23,79 Cours Julien,13006.0,Marseille,F
447,Dubois,Mathis,1944-10-23,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
448,Konaté,Maria,1983-02-02,255 Rue d'Endoume,13007.0,Marseille,F
449,Ricci,Ava,2000-10-05,36 Chemin des Cabans,13300.0,Salon-de-Provence,F
450,Silva,Gabriel,1973-08-29,5 Boulevard Carnot,13120.0,Gardanne,M
451,Girard,Rayan,1974-07-08,424 Avenue de Mazargues,13008.0,Marseille,M
452,Dias,Manon,1988-12-21,8 Place Sadi Carnot,13600.0,La Ciotat,F
453,Bouzid,Maya,2000-05-12,30 Avenue de la Plaine Brunette,13600.0,La Ciotat,F
454,Morel,Nour,1973-08-01,9B Rue Marius Reynaud,13090.0,Aix-en-Provence,F
455,Arnaud,Clara,1975-01-18,493 Avenue Étienne Cucca,13190.0,Allauch,F
456,Konaté,Maria,1947-09-18,1 Boulevard Élysée Reclus,13004.0,Marseille,F
457,Demir,Samuel,1960-04-04,334 Avenue de Mazargues,13008.0,Marseille,M
458,Cohen,Noam,1973-12-23,30 Grand'Rue,13012.0,Marseille,M
459,Giraud,Enzo,1944-09-22,3 Traverse Chicot,13012.0,Marseille,M
460,Santos,Élise,1950-03-03,13 Rue Espariat,13100.0,Aix-en-Provence,F
461,Diop,Hugo,1951-08-30,2 Rue Méjanes,13100.0,Aix-en-Provence,M
462,Santos,Mariam,1993-10-01,1 Rue Chabrier,13100.0,Aix-en-Provence,F
463,Girard,Gabriel,1983-07-10,26 Plage de l'Estaque,13016.0,Marseille,M
464,Diop,Léa,1948-06-10,2 Rue Goudard,13005.0,Marseille,F
465,Mokrani,Saïd,1980-03-10,21 Rue Monclar,13100.0,Aix-en-Provence,M
466,Gonzalez,Élise,1968-08-19,324 Rue d'Endoume,13007.0,Marseille,F
467,Saïdi,Nabil,1967-03-25,29 Cours Gambetta,13001.0,Marseille,M
468,Ricci,Maria,1983-08-30,255 Rue d'Endoume,13007.0,Marseille,F
469,Morel,Sarah,1947-07-15,1 Boulevard Paul Eluard,13500.0,Martigues,F
470,Dubois,Fatou,1981-12-22,14 Rue Fontange,13006.0,Marseille,F
471,Diop,Clara,1954-03-15,255 Chemin du Revers de la Sure,13190.0,Allauch,F
472,Garcia,Inès,1986-08-20,34 Quai du Port,13002.0,Marseille,F
473,Girard,Salma,1950-03-10,3 Traverse Chicot,13012.0,Marseille,F
474,Diop,Giulia,1958-09-15,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
475,Leroux,Ibrahima,1968-03-22,19 Lotissement les Hauts de la Calèche,13190.0,Allauch,M
476,Girard,Moussa,1985-09-24,4 Rue des Bouteilles,13100.0,Aix-en-Provence,M
477,Rossi,Lola,1960-07-01,79 Rue François Scaramelli,13004.0,Marseille,F
478,Diallo,David,1968-06-15,16 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
479,Silva,Carmen,1996-09-16,95 Avenue Georges Brassens,13127.0,Vitrolles,F
480,Silva,Bilal,1960-02-19,29 Cours Gambetta,13001.0,Marseille,M
481,Garcia,Aïcha,1960-09-30,13 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
482,Morel,Léa,1947-04-30,31 Rue Goudard,13005.0,Marseille,F
483,Dias,Ethan,1977-07-18,60 Boulevard Dorgelès - Sortie Les Aygalades,13014.0,Marseille,M
484,Rossi,Maya,1966-01-16,326 Avenue de Mazargues,13008.0,Marseille,F
485,Colonna,Rania,1999-09-23,309 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,F
486,Martin,Clara,1954-04-03,2 Traverse de la Batterie de Malmousque,13007.0,Marseille,F
487,Bensaïd,Noah,1963-02-22,131 Rue d'Endoume,13007.0,Marseille,M
488,Benali,Lucie,1947-01-20,48B Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
489,Fernandez,Rayan,1956-10-22,45 Montaigne,13012.0,Marseille,M
490,Ricci,Aïcha,1951-01-02,27 Cours Gambetta,13001.0,Marseille,F
491,Traoré,Léa,1977-06-13,31 Boulevard Lamartine,13300.0,Salon-de-Provence,F
492,Pérez,Sergio,1953-03-22,17 Rue Monclar,13100.0,Aix-en-Provence,M
493,Bensaïd,Théo,1964-07-30,60 Rue d'Endoume,13007.0,Marseille,M
494,Bernard,Youssef,1991-07-10,1 Place Gambetta,13120.0,Gardanne,M
495,Abdou,Fatima,1985-09-29,6 Rue des Tourterelles,13820.0,Ensuès-la-Redonne,F
496,Saïdi,Youssouf,1954-01-07,1 Allée des Lauriers Roses,13380.0,Plan-de-Cuques,M
497,Colonna,Tiago,1987-02-18,35 Cours Gambetta,13001.0,Marseille,M
498,Alvarez,David,1953-02-05,4 Rue des Chaudronniers,13100.0,Aix-en-Provence,M
499,Martin,Youssouf,1954-01-25,366 Rue d'Endoume,13007.0,Marseille,M
500,Fabre,Eli,1989-07-15,5 Cours Mirabeau,13100.0,Aix-en-Provence,M
501,Pérez,Enzo,1987-02-15,63 Promenade de la Corniche,13960.0,Sausset-les-Pins,M
502,Rossi,Léa,1978-02-10,11 Boulevard Anatole France,13600.0,La Ciotat,F
503,Fernandez,Mariam,1970-04-04,5 Rue de Bédarrides,13100.0,Aix-en-Provence,F
504,Bonnet,Nadia,1951-08-29,14 Boulevard Jules Bernard Verger,13013.0,Marseille,F
505,Pérez,Sofia,1952-03-05,1 Rue Louis Antoine de Bougainville,13700.0,Marignane,F
506,Benali,Vartan,1973-07-16,65 Rue des Romains,13270.0,Fos-sur-Mer,M
507,Cohen,Nour,1953-04-08,17 bis Cours Mirabeau,13100.0,Aix-en-Provence,F
508,Rossi,Fatima,1976-07-20,60 Rue d'Endoume,13007.0,Marseille,F
509,Diop,Hasmik,1958-04-10,17 Rue Monclar,13100.0,Aix-en-Provence,F
510,Alvarez,Manon,1998-02-15,37 Cours Gambetta,13001.0,Marseille,F
511,Saïdi,Fatou,1992-06-10,14 Boulevard Jules Bernard Verger,13013.0,Marseille,F
512,Silva,Léa,1964-01-19,18 Avenue Henri Matisse,13120.0,Gardanne,F
513,Arnaud,Vartan,1997-03-20,14 Cours Aristide Briand,13500.0,Martigues,M
514,Gonzalez,David,1990-05-01,15 Rue Marius Reynaud,13100.0,Aix-en-Provence,M
515,Fernandez,Sofia,1984-12-09,84 Allée de la Broquette,13170.0,Les Pennes-Mirabeau,F
516,Ziane,Chamed,1987-04-01,127 Rue d'Aubagne,13006.0,Marseille,M
517,Diallo,Idriss,1979-02-27,6 Allée des Engano,13127.0,Vitrolles,M
518,Bouzid,Karim,1959-02-01,34 Cours Gambetta,13001.0,Marseille,M
519,Garcia,Youssef,1989-12-10,8 Rue du Colonel Jean-Baptiste Pétré,13001.0,Marseille,M
520,Morel,Yasmina,1999-10-10,326 Avenue de Mazargues,13008.0,Marseille,F
521,Aït Ali,Hugo,1998-04-01,11 Cours Gambetta,13001.0,Marseille,M
522,Zerari,Meline,1998-07-23,26 Avenue Émile Ripert,13600.0,La Ciotat,F
523,Leroux,Lucas,1973-08-19,25 Cours d'Estienne d'Orves,13001.0,Marseille,M
524,Soilih,Gabriel,1960-12-31,30 Grand'Rue,13012.0,Marseille,M
525,Girard,Ibrahima,1957-12-13,1e Avenue des Cardalines,13800.0,Istres,M
526,Giraud,Hagop,1960-11-29,20 Lotissement les Hauts de la Calèche,13190.0,Allauch,M
527,Giraud,Raphaël,1989-11-07,18 Boulevard de la République,13800.0,Istres,M
528,Aït Ali,Ava,1968-02-15,5 Place Sadi-Carnot,13002.0,Marseille,F
529,Ricci,Nadia,1976-05-17,1 Rue François Scaramelli,13004.0,Marseille,F
530,Belkacem,Ilyes,1981-05-20,25 Parc de Beauregard,13001.0,Aix-en-Provence,M
531,Benali,Maya,1989-08-16,363 Carraire du Moulin,13320.0,Bouc-Bel-Air,F
532,Benkhelifa,Tom,1976-02-03,7 bis Rue de la Glacière,13100.0,Aix-en-Provence,M
533,Nikolić,Youssef,1969-05-07,11 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
534,Haddad,Lina,1950-11-29,15 Rue de Guin,13400.0,Aubagne,F
535,Fernandez,Camille,1988-02-10,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
536,Benali,Ibrahima,1985-05-30,10 Rue de l'Hospice,13500.0,Martigues,M
537,Assayag,Karim,1980-03-19,14 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
538,Bonnet,Aïssatou,1990-02-04,63 Cours Gambetta,13001.0,Marseille,F
539,Dias,Aïcha,1979-09-09,3 Impasse du Trémount,13800.0,Istres,F
540,Leroux,Mariam,1989-03-29,2 Avenue de la madrague de Montredon,13008.0,Marseille,F
541,Bensaïd,Lola,1954-04-15,12 Place du Marché des Capucins,13001.0,Marseille,F
542,Diop,Sarah,1959-04-10,50 Boulevard Aristide Briand,13100.0,Aix-en-Provence,F
543,Saïdi,Noa,1949-10-29,319 Boulevard Denfert Rochereau,13300.0,Salon-de-Provence,F
544,Mchangama,Maria,1998-09-13,2 Avenue de la madrague de Montredon,13008.0,Marseille,F
545,Pérez,Bilal,1980-08-23,41 Boulevard Denis Padovani,13127.0,Vitrolles,M
546,Bouzid,Mathis,1950-06-27,4 Ancien Chemin de Château Gombert,13013.0,Marseille,M
547,Girard,Raphaël,1971-04-23,45 Voie Ariane,13600.0,La Ciotat,M
548,Garcia,Saïd,1963-04-25,5 Rue de Bédarrides,13100.0,Aix-en-Provence,M
549,Traoré,Jade,1953-09-17,255 Rue d'Endoume,13007.0,Marseille,F
550,Rossi,Ibrahima,1959-12-02,418 Avenue de Montolivet,13012.0,Marseille,M
551,Leroux,Camille,1983-11-05,323 Avenue de Mazargues,13008.0,Marseille,F
552,Diop,Inès,1990-12-17,255 Rue d'Endoume,13007.0,Marseille,F
553,Soilih,Théo,1951-07-14,178 Avenue du Vent des Dames,13800.0,Istres,M
554,Fernandez,Noah,1967-10-14,92 Chemin de Saint-Pierre,13800.0,Istres,M
555,Ricci,Eli,1962-01-06,32 Cours Gambetta,13001.0,Marseille,M
556,Garcia,Théo,1975-09-23,127 Rue d'Aubagne,13006.0,Marseille,M
557,Assayag,Ahmed,1972-10-20,30 Cours Gambetta,13001.0,Marseille,M
558,Bernard,Noam,1964-11-07,275 Rue d'Endoume,13007.0,Marseille,M
559,Youssouf,Théo,1965-02-27,450 chemin du Littoral,13016.0,Marseille,M
560,Diallo,Tom,1969-09-19,18 Passage Léo Ferré,13003.0,Marseille,M
561,Morel,Garen,1976-12-29,112 Avenue de Hambourg,13008.0,Marseille,M
562,Rossi,Beatriz,1946-01-27,45 Cours Gambetta,13001.0,Marseille,F
563,Santos,Yasmina,1991-01-12,3 Cours Gambetta,13001.0,Marseille,F
564,Haddad,Bilal,1979-04-25,176 Boulevard Voltaire,13821.0,La Penne-sur-Huveaune,M
565,Öztürk,Anahid,1999-01-07,1 Quai Poterne,13500.0,Martigues,F
566,Silva,Eli,1962-09-18,79 Rue François Scaramelli,13004.0,Marseille,M
567,Ziane,Hugo,1973-09-15,11 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
568,Bonnet,Noam,1962-06-05,9B Rue Marius Reynaud,13090.0,Aix-en-Provence,M
569,Garcia,Salma,1954-07-10,12 Cours Gambetta,13001.0,Marseille,F
570,Aït Ali,Enzo,1953-10-05,318 Avenue de Mazargues,13008.0,Marseille,M
571,Youssouf,Mehdi,1979-04-27,14 Rue de la Glacière,13100.0,Aix-en-Provence,M
572,Traoré,Mamadou,1965-05-30,49 Cours Gambetta,13001.0,Marseille,M
573,Bonnet,Lina,1997-01-30,3 Rue Ambroise Paré,13008.0,Marseille,F
574,Abdou,Javier,1964-01-18,35 Cours Gambetta,13001.0,Marseille,M
575,Diallo,Nour,1970-01-28,82 Avenue de la Madrague de Montredon,13008.0,Marseille,F
576,Konaté,Léa,1982-06-30,6 Rue Concert,13300.0,Salon-de-Provence,F
577,Rossi,Océane,1974-07-10,1 Rue Reine Élisabeth Von Wittelbach,13001.0,Marseille,F
578,Bernard,Moussa,1969-04-23,24 Chemin de Méjean,13820.0,Ensuès-la-Redonne,M
579,Martin,Manon,1975-02-03,780 Avenue d'Arménie,13120.0,Gardanne,F
580,Soilih,Karim,1965-09-11,32 Traverse Notre-Dame-du-Bon-Secours,13003.0,Marseille,M
581,Bouzid,Lucas,1962-09-25,12 Quai Poterne,13500.0,Martigues,M
582,Rossi,Mamadou,1951-04-04,12 Rue Méjanes,13100.0,Aix-en-Provence,M
583,Ndiaye,Théo,1995-12-27,3 Rue Ambroise Paré,13008.0,Marseille,M
584,Santos,Mamadou,1994-07-05,37 Boulevard du Bocage,13821.0,La Penne-sur-Huveaune,M
585,Dubois,Ana,1987-11-14,15 Cours Gambetta,13001.0,Marseille,F
586,Mokrani,Lina,1984-02-20,11 Rue des Chapeliers,13090.0,Aix-en-Provence,F
587,Saïdi,Tom,1992-08-04,47 Cours Gambetta,13001.0,Marseille,M
588,Saïdi,Idriss,2001-02-02,112 Avenue de Hambourg,13008.0,Marseille,M
589,Gonzalez,Salma,1997-12-25,52 Rue d'Aix,13001.0,Marseille,F
590,Colonna,Louis,1962-10-11,15 Rue des Bouteilles,13100.0,Aix-en-Provence,M
591,Morel,Maria,1972-07-06,4 Rue des Chaudronniers,13100.0,Aix-en-Provence,F
592,Rossi,Océane,1993-10-01,123 Avenue de la Libération,13380.0,Plan-de-Cuques,F
593,Traoré,Inès,1944-11-23,139 Chemin de Méjean,13820.0,Ensuès-la-Redonne,F
594,Demir,Lina,1976-07-17,4 Ancien Chemin de Château Gombert,13013.0,Marseille,F
595,Bouzid,Noah,1990-08-20,151 Rue d'Endoume,13007.0,Marseille,M
596,Fernandez,Salma,1945-10-12,18 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,F
597,Nikolić,Awa,2001-03-09,27 Cours Gambetta,13001.0,Marseille,F
598,Ricci,Ibrahima,1982-12-03,16 Cours Maréchal Foch,13400.0,Aubagne,M
599,Zerari,Louis,1982-03-29,1 Allée Philippine,13012.0,Marseille,M
600,Mokrani,Raphaël,1946-04-10,450 chemin du Littoral,13016.0,Marseille,M
601,Santos,Fahari,1986-09-12,158 Boulevard de Sainte-Marguerite,13009.0,Marseille,F
602,Belkacem,Mamadou,1990-08-04,15 Rue Gabriel Sénac de Meilhan,13001.0,Marseille,M
603,Bernard,Lucas,2000-09-07,34 Cours Gambetta,13001.0,Marseille,M
604,Dias,Amina,1994-12-17,11 Rue des Chapeliers,13090.0,Aix-en-Provence,F
605,Garcia,Tom,1982-02-18,697 Avenue Émile Zola,13120.0,Gardanne,M
606,Traoré,Maria,1979-08-08,11 Rue des Chapeliers,13090.0,Aix-en-Provence,F
607,Fernandez,Chamed,1981-03-07,79 Rue François Scaramelli,13004.0,Marseille,M
608,Silva,Tom,1977-04-10,31 Rue Goudard,13005.0,Marseille,M
609,Derderian,Lucie,1999-09-07,35 Cours Gambetta,13001.0,Marseille,F
610,Bernard,Marco,1973-02-09,4 Boulevard Élysée Reclus,13004.0,Marseille,M
611,Colonna,Lucas,1978-09-30,57 Boulevard Carnot,13120.0,Gardanne,M
